"","accel_changes","closest_def_loc","closest_defender","closest_defender_angle","closest_defender_dist","closest_teammate","closest_teammate_angle","closest_teammate_dist","closest_teammate_loc","court_zone","game_clock","game_date","made","new_x","new_y","num_close_def","num_close_team","num_poss","other_shot","quarter","shooter","shooter_avg_vel","shooter_dist_to_ball","shooter_dist_traveled","shooter_team","shooter_vel_at_shot","shot_clock","shot_val","x_loc","y_loc"
"1552",30,"left","Eric Gordon",0.218144794429231,7.23146108347407,"Luis Scola",0.245128347075831,20.0356157470066,"left",3,61663,"2015-11-13",FALSE,33.31125,7.6909,0,0,5,0,1,"DeMarre Carroll",3.61962990008139,0.668828865405796,36.1962990008139,0,0.636505155124471,18.04,3,33.31125,7.6909
"1553",91,"right","DeMarre Carroll",3.12382164581505,3.37165741821437,"Ryan Anderson",2.99688445394624,64.6743146287705,"right",2,52052,"2015-11-13",TRUE,10.53363,24.70698,1,0,3,0,1,"Eric Gordon",8.56804101989378,0.912588007920334,85.6804101989378,1,15.8623902399664,21.22,2,83.46637,25.29302
"1554",110,"left","Eric Gordon",0.580929842355952,2.77504536750303,"DeMarre Carroll",2.24136110499216,8.7501296931017,"left",2,46052,"2015-11-13",FALSE,11.01314,7.67889,1,0,5,0,1,"DeMar DeRozan",7.00167970144021,0.0927847616799232,70.0167970144021,0,3.12243098402513,4.55,2,11.01314,7.67889
"1555",70,"left","Jrue Holiday",0.756840746939314,9.15204298390255,"DeMar DeRozan",0.952208590887421,16.8383182760334,"left",3,42654,"2015-11-13",TRUE,25.86849,23.94409,0,0,4,0,1,"Luis Scola",4.55517940011562,1.65993099139693,45.5517940011561,0,2.92943963284794,11.03,3,25.86849,23.94409
"1556",122,"left","Omer Asik",1.48344485397375,3.03900131016754,"Jonas Valanciunas",1.15879662000646,7.44442567489259,"left",1,35553,"2015-11-13",TRUE,3.07647,21.29046,2,0,3,1,1,"DeMarre Carroll",10.5169750525833,2.2195267508638,105.169750525834,0,11.9951805165658,15.67,2,3.07647,21.29046
"1557",76,"right","Kyle Lowry",2.26004702319897,3.18749939661171,"Ish Smith",2.77999175292274,18.7877934983568,"right",1,17353,"2015-11-13",TRUE,0.860849999999999,23.75376,1,0,3,0,1,"Eric Gordon",11.6241206695866,4.19601245380659,116.241206695866,1,12.8003078991288,21.23,2,93.13915,26.24624
"1558",86,"left","Omer Asik",2.31537167020592,1.01102327218517,"Bismack Biyombo",2.68643417299618,9.13727204941387,"left",2,49853,"2015-11-13",FALSE,8.05423,22.82891,1,0,3,0,2,"Kyle Lowry",7.34848942478783,0.579748484258479,73.4848942478782,1,13.859171151263,12.74,2,8.05423,22.82891
"1559",129,"right","Cory Joseph",1.77750185948436,3.83118429852965,"Omer Asik",1.21250441354579,8.64772007796852,"right",2,46252,"2015-11-13",FALSE,13.15275,33.94599,2,0,4,1,2,"Ish Smith",6.7339961379402,1.81371937556503,67.339961379402,0,6.20288346255188,22.4,2,80.84725,16.05401
"1560",81,"right","Jonas Valanciunas",0.964161434389689,2.57557807763616,"Omer Asik",2.31308281649967,9.92663553158874,"right",2,25053,"2015-11-13",TRUE,14.10905,12.09804,1,0,3,0,2,"Eric Gordon",5.98809978332854,2.42583104790915,59.8809978332855,0,15.9428542339513,10.42,2,79.89095,37.90196
"1561",102,"left","Eric Gordon",1.11003076042867,2.74045339739613,"Jonas Valanciunas",1.42434426771835,7.94511978686288,"left",2,23254,"2015-11-13",TRUE,8.47071,33.09191,1,0,5,0,2,"DeMar DeRozan",7.72272857425539,0.313623689315715,77.2272857425539,1,4.58618879081529,11.44,2,8.47071,33.09191
"1562",95,"right","DeMar DeRozan",0.027687064827618,2.27217072818044,"Alonzo Gee",0.956225631114018,13.9052231761306,"right",1,17154,"2015-11-13",TRUE,4.6574,28.71114,3,0,3,0,2,"Eric Gordon",7.61633649291605,1.92892127454699,76.1633649291606,1,3.00987803947264,13.71,2,89.3426,21.28886
"1563",107,"right","DeMarre Carroll",1.84076036127002,2.01420609782117,"Omer Asik",1.53960055571633,1.28436943501471,"right",3,7651,"2015-11-13",FALSE,30.90719,31.436,1,1,2,0,2,"Eric Gordon",7.05342258762718,2.27927531768323,70.5342258762719,1,11.2122303116955,11.81,3,63.09281,18.564
"1564",107,"right","Luis Scola",0.219784720408421,2.59801407203656,"Omer Asik",0.576414522934152,10.9218887657447,"right",2,3651,"2015-11-13",FALSE,8.86695,33.729,2,0,4,0,2,"Ryan Anderson",5.11343304338949,1.60464597248117,51.1343304338949,1,7.75788148030774,7.91,2,85.13305,16.271
"1565",69,"right","Luis Scola",2.61216040743347,24.0948217158895,"Ryan Anderson",0.245977242032825,13.411910422643,"front",2,69083,"2015-11-13",TRUE,11.7938,29.79158,0,0,7,1,3,"Jrue Holiday",9.0700332110996,1.22085847869439,90.7003321109959,1,10.3169850307638,23.73,2,82.2062,20.20842
"1566",85,"left","Kyle Lowry",2.70455469803611,6.83496937374265,"Omer Asik",2.4957388055199,6.53318038760602,"left",3,62152,"2015-11-13",TRUE,24.79374,27.21334,0,0,4,0,3,"Jrue Holiday",7.75242455172814,1.93347848128703,77.5242455172813,1,10.10076207521,18.61,3,24.79374,27.21334
"1567",100,"right","Eric Gordon",0.107048423320962,5.42148700196726,"Luis Scola",0.11293112132779,11.5718881302664,"right",3,50918,"2015-11-13",FALSE,22.01604,40.95109,0,0,3,0,3,"DeMarre Carroll",4.35298603468426,1.69742450748185,43.5298603468426,0,6.79750853714075,10.38,3,71.98396,9.04891
"1568",92,"right","Ryan Anderson",0.516184562076582,11.1268736457686,"Kyle Lowry",1.3898833541582,14.2054504182092,"right",3,31254,"2015-11-13",FALSE,22.38687,12.3036,0,0,3,0,3,"Luis Scola",4.28858118017185,3.70617019050663,42.8858118017186,0,4.46772775021041,10.44,3,71.61313,37.6964
"1569",78,"left","Cory Joseph",0.0128346853264516,3.32501864587253,"Alexis Ajinca",1.95036555009076,9.36750329879846,"left",2,3851,"2015-11-13",FALSE,21.4505,15.32335,1,0,4,1,3,"Ish Smith",9.511330633903,1.67029683397892,95.11330633903,1,12.0918422500461,19.39,2,21.4505,15.32335
"1570",11,"left","Cory Joseph",0.333457474755905,10.0837894967021,"Luke Babbitt",0.599902375896928,15.6482326639784,"left",3,68551,"2015-11-13",FALSE,31.91754,22.50092,0,0,5,0,4,"Ish Smith",2.57891071124143,0.855668542369068,25.7891071124143,1,4.40022192622148,9.24,3,31.91754,22.50092
"1571",82,"right","Alexis Ajinca",0.135037959464459,8.06624364038801,"Bismack Biyombo",1.70414107145273,7.57972783992274,"right",3,51951,"2015-11-13",TRUE,18.66391,9.35074,0,0,4,0,4,"DeMar DeRozan",5.26266733095555,1.65879268508755,52.6266733095555,0,8.24456130579438,12.51,3,75.33609,40.64926
"1572",72,"left","Bismack Biyombo",0.969245829497967,2.06308035376716,"Alexis Ajinca",2.0708457377337,6.41761027735402,"left",2,48952,"2015-11-13",TRUE,18.29298,28.54333,2,0,4,0,4,"Jrue Holiday",7.11243192822897,1.06473752375879,71.1243192822897,1,9.63733488185399,15.01,2,18.29298,28.54333
"1573",76,"left","Kyle Lowry",1.90377448181527,2.71504682482642,"Alexis Ajinca",1.87031837667352,3.05437247435541,"left",2,26154,"2015-11-13",TRUE,5.8875,28.52746,2,1,3,0,4,"Jrue Holiday",6.83384371929595,3.19473688021408,68.3384371929594,1,3.38301230414553,13.51,2,5.8875,28.52746
"1574",103,"right","Alexis Ajinca",0.0330656063091107,5.3979612377267,"Bismack Biyombo",2.47590309955918,9.53775041013865,"right",3,24518,"2015-11-13",TRUE,23.94095,28.9758,0,0,4,0,4,"DeMar DeRozan",8.75932835903747,2.1661765972561,87.5932835903748,0,10.6765030469951,10.59,3,70.05905,21.0242
"1575",84,"left","Delon Wright",0.581240702650489,10.1338187136439,"Alexis Ajinca",0.422922310574688,10.5976604962605,"left",3,6852,"2015-11-13",FALSE,19.27901,44.69188,0,0,3,1,4,"Ish Smith",7.93392060978403,0.816148194876395,79.3392060978403,1,0.559198589501053,12.2,3,19.27901,44.69188
"1576",80,"right","Damian Lillard",2.36864728279109,4.64155506123755,"Courtney Lee",2.31891956931352,8.18044881840234,"right",2,37253,"2015-11-13",FALSE,14.49517,21.5725,1,0,5,1,1,"Marc Gasol",3.1943370258458,3.54367232999892,31.943370258458,0,6.44806306188135,6.53,2,79.50483,28.4275
"1577",118,"left","Marc Gasol",1.39995206100977,4.95273742870546,"Ed Davis",0.960740551728446,10.7948483586802,"left",1,36653,"2015-11-13",TRUE,-0.82044,24.47266,1,0,4,1,1,"Al-Farouq Aminu",10.6492051987902,6.22808518210854,106.492051987902,1,8.14412850233222,24,2,-0.82044,24.47266
"1578",37,"left","Marc Gasol",0.187680557147747,18.2778973342806,"Ed Davis",0.329134339503513,15.9033053447703,"left",3,14852,"2015-11-13",FALSE,11.3248,2.49541,0,0,3,1,1,"Maurice Harkless",2.21083999919165,1.40059324873426,22.1083999919166,1,1.90902962915721,1.39,3,11.3248,2.49541
"1579",96,"right","Ed Davis",0.383073433313537,2.76891549370867,"Mario Chalmers",2.72255814898652,19.1273150349572,"right",2,7411,"2015-11-13",TRUE,9.34021,32.18464,1,0,4,0,1,"Marc Gasol",9.54188070355598,1.15908428032651,95.4188070355599,0,6.73992693766028,16.66,2,84.65979,17.81536
"1580",110,"left","Marc Gasol",0.107056888687253,4.74436159166857,"Mason Plumlee",1.27060205097938,17.5887948329526,"left",2,40121,"2015-11-13",FALSE,5.66786,46.56513,1,0,4,1,2,"Al-Farouq Aminu",12.1244876778042,0.964384363259794,121.244876778042,1,3.76609519263656,17.31,2,5.66786,46.56513
"1581",101,"left","Marc Gasol",0.107056888687253,4.74436159166857,"Mason Plumlee",1.27060205097938,17.5887948329526,"left",2,40121,"2015-11-13",TRUE,5.66786,46.56513,1,0,5,1,2,"Al-Farouq Aminu",9.83265526577449,0.964384363259794,98.3265526577449,1,3.76609519263656,17.31,2,5.66786,46.56513
"1582",66,"right","Courtney Lee",0.899191385131671,2.46127622460382,"Al-Farouq Aminu",1.56010704405355,15.0094468493579,"right",3,68252,"2015-11-13",TRUE,28.22751,20.20503,1,0,5,0,3,"CJ McCollum",4.03756579779198,6.30134352716942,40.3756579779198,1,2.95462087246386,6.64,3,65.77249,29.79497
"1583",54,"left","Chris Kaman",0.241149895300903,10.6526656121179,"Marc Gasol",0.486831023065781,14.8574737299448,"left",3,51352,"2015-11-13",FALSE,24.20124,21.09775,0,0,3,0,3,"Zach Randolph",2.3246184730166,1.57004476805599,23.246184730166,0,1.6061285946337,6.91,3,24.20124,21.09775
"1584",105,"left","Jahlil Okafor",1.27619580030424,10.2262451875994,"Steven Adams",0.60995858188855,6.3088429408252,"left",2,59152,"2015-11-13",FALSE,11.66451,26.49192,0,0,3,1,1,"Russell Westbrook",8.63039246889942,6.26135674569817,86.3039246889941,1,4.50759639386671,6.55,2,11.66451,26.49192
"1585",91,"left","Serge Ibaka",1.39658419259487,8.7567356014556,"Nik Stauskas",3.05099386319373,16.3993920588356,"left",2,39854,"2015-11-13",TRUE,3.30931,33.0695,0,0,4,0,1,"TJ McConnell",5.80140308432258,5.5591727834364,58.0140308432258,0,1.3661575906535,5.46,2,3.30931,33.0695
"1586",94,"right","Jahlil Okafor",0.373320474489026,3.9592616651593,"Enes Kanter",2.99855474763301,8.53732595906353,"right",2,58452,"2015-11-13",FALSE,16.43799,20.32635,1,0,3,1,2,"Dion Waiters",5.59012365083933,1.66960588601022,55.9012365083933,1,17.1254744642308,7.4,2,77.56201,29.67365
"1587",45,"left","Dion Waiters",2.15550066057979,6.99237502058492,"Nik Stauskas",2.02043389523364,14.8802997769333,"left",2,55453,"2015-11-13",TRUE,7.40293,17.441,0,0,5,0,2,"Jerami Grant",6.838396422415,1.35698686261143,68.38396422415,0,11.6653603941327,12.74,2,7.40293,17.441
"1588",75,"left","Dion Waiters",0.38911876611805,9.32639306961699,"Nerlens Noel",0.248403343810072,11.8790206679717,"left",3,32352,"2015-11-13",FALSE,26.38033,27.71648,0,0,3,0,2,"Nik Stauskas",4.92343332175532,1.20813061450325,49.2343332175531,0,13.0851393310312,12.09,3,26.38033,27.71648
"1589",69,"left","Isaiah Canaan",0.696192502499998,1.84820089019024,"Steven Adams",0.803832697486443,21.7267933026137,"left",2,21952,"2015-11-13",FALSE,9.30533,9.82399,1,0,2,0,4,"Russell Westbrook",11.0732172089408,1.6705979510343,110.732172089408,0,4.54176612811578,15.24,2,9.30533,9.82399
"1590",81,"right","Deron Williams",0.160344548960567,2.86553745515567,"Julius Randle",0.883717280890958,16.541380111747,"right",2,61754,"2015-11-13",TRUE,16.45163,11.06408,1,0,4,1,1,"Kobe Bryant",9.53589185782216,0.766292809962314,95.3589185782216,0,1.19177262932198,16.1,2,77.54837,38.93592
"1591",50,"right","Dirk Nowitzki",2.59659323864019,15.4369025374911,"Julius Randle",2.37798173636905,13.8665006733242,"right",2,57354,"2015-11-13",TRUE,19.94773,27.40132,0,0,3,0,1,"Jordan Clarkson",11.1384133112891,2.83124192601059,111.384133112891,0,20.1509868802997,22.4,2,74.05227,22.59868
"1592",51,"right","Deron Williams",1.72582523212643,12.6719799153644,"Roy Hibbert",0.351219678717369,16.5747848128535,"right",3,53854,"2015-11-13",TRUE,13.68439,48.10354,0,0,5,0,1,"Kobe Bryant",6.08980975276342,0.718866023192095,60.8980975276342,0,5.14164480006106,20.64,3,80.31561,1.89646
"1593",61,"left","D'Angelo Russell",0.207366046854335,4.19433514695714,"Zaza Pachulia",1.33865025983896,9.12121055352852,"left",2,52154,"2015-11-13",FALSE,18.83619,14.12785,1,0,3,0,1,"Deron Williams",6.53783253347493,1.67707995161232,65.3783253347493,1,1.21806998977887,13.3,2,18.83619,14.12785
"1594",43,"left","Jordan Clarkson",0.0497290035709703,12.4975899817565,"Deron Williams",0.845551703582574,18.2432443341693,"left",3,43951,"2015-11-13",FALSE,14.81636,2.49715,0,0,4,1,1,"Wesley Matthews",7.40474715675125,0.550845041912878,74.0474715675125,1,1.22319798581429,10.11,3,14.81636,2.49715
"1595",38,"left","Roy Hibbert",1.20755761746969,0.968198319560616,"Zaza Pachulia",1.82112201434468,10.1269036287554,"left",2,32152,"2015-11-13",TRUE,7.07097,27.1768,2,0,3,0,1,"Deron Williams",10.131054600097,2.16731499964818,101.31054600097,0,5.75757725197844,14.92,2,7.07097,27.1768
"1596",95,"right","Devin Harris",0.333335785480853,10.2243886631329,"Lou Williams",1.10755635717215,10.8625314904768,"right",3,30452,"2015-11-13",FALSE,23.53372,42.943,0,0,3,0,1,"D'Angelo Russell",5.29508749261656,5.86458086913293,52.9508749261656,1,2.02591491677205,11.42,3,70.46628,7.057
"1597",76,"right","Dwight Powell",0.549787819148946,6.10602019577403,"Roy Hibbert",0.213141369416985,9.48902068727855,"right",3,24152,"2015-11-13",FALSE,19.56258,7.86581,0,0,3,0,1,"Julius Randle",5.35463325766337,1.03121919008524,53.5463325766338,1,5.95461844390528,3.72,3,74.43742,42.13419
"1598",63,"left","Larry Nance Jr.",0.3729198008592,4.94590592620806,"Charlie Villanueva",0.999146481301563,13.8334197129271,"left",3,10545,"2015-11-13",TRUE,19.06776,4.00871,1,0,5,0,1,"Chandler Parsons",4.69899705730624,6.32774839506913,46.9899705730624,0,7.47259771180678,15.65,3,19.06776,4.00871
"1599",96,"left","Brandon Bass",0.167519218932043,12.045942757381,"Dwight Powell",0.435257065242887,15.0071722203552,"left",3,63053,"2015-11-13",FALSE,28.81791,23.17149,0,0,2,1,2,"Chandler Parsons",6.216026567708,4.50429275647132,62.16026567708,0,1.33031070149045,15.12,3,28.81791,23.17149
"1600",49,"right","Chandler Parsons",0.159932581194611,5.36908847884815,"Larry Nance Jr.",0.335023188309773,11.3249670814268,"right",3,62153,"2015-11-13",TRUE,24.29347,41.3484,0,0,7,1,2,"Kobe Bryant",6.50842741349185,0.33110593168955,65.0842741349185,1,3.10576215485044,18.68,3,69.70653,8.6516
"1601",92,"left","Lou Williams",0.761272641566931,2.17299249998706,"Devin Harris",0.122774608017523,19.8723152588243,"front",2,58453,"2015-11-13",TRUE,20.75924,24.96881,1,0,2,0,2,"Dirk Nowitzki",6.10148095795095,0.891124546738559,61.0148095795095,0,1.62324343522478,13.13,2,20.75924,24.96881
"1602",66,"left","Kobe Bryant",0.687001572946252,2.26259231630446,"Jose Juan Barea",0.334157722854707,17.3689247440191,"front",2,51252,"2015-11-13",TRUE,12.59672,33.25954,1,0,2,0,2,"Dirk Nowitzki",5.76649043668124,1.15485223193273,57.6649043668124,0,3.33983862821246,11.52,2,12.59672,33.25954
"1603",61,"left","Jordan Clarkson",1.29672066505426,5.69581130288741,"Dirk Nowitzki",0.934182927745322,13.987906423057,"left",2,39654,"2015-11-13",TRUE,20.8591,18.35854,0,0,3,0,2,"Raymond Felton",5.28688440328919,0.855107743679123,52.8688440328919,1,1.55234912712957,8.94,2,20.8591,18.35854
"1604",22,"left","Metta World Peace",0.63759387577763,15.2863214303017,"Zaza Pachulia",0.286041059810225,16.162693239247,"left",2,36454,"2015-11-13",FALSE,6.46418,44.15623,0,0,4,0,2,"Dirk Nowitzki",7.133335126979,1.21466876410815,71.33335126979,1,3.7855880405162,12.83,2,6.46418,44.15623
"1605",91,"right","Deron Williams",0.175370587255305,6.1649851399983,"Roy Hibbert",0.0696736492804236,4.84751157822237,"right",3,10551,"2015-11-13",FALSE,31.73767,24.97457,0,1,6,1,2,"Jordan Clarkson",7.9149719666215,2.25937381105916,79.149719666215,0,10.1851548466385,18.31,3,62.26233,25.02543
"1606",40,"right","Jordan Clarkson",0.568339781089974,18.2225361414102,"Zaza Pachulia",0.35658184241937,20.4648612069225,"right",3,63253,"2015-11-13",TRUE,11.43647,2.56905,0,0,5,0,3,"Chandler Parsons",4.52639532429183,1.51645826454275,45.2639532429183,1,3.65144924995539,4.83,3,82.56353,47.43095
"1607",106,"left","Wesley Matthews",2.02405440577897,2.12492522289609,"Roy Hibbert",1.10018304710813,9.98933535785039,"left",2,40051,"2015-11-13",FALSE,12.78406,23.23082,1,0,3,1,3,"Kobe Bryant",2.73844096933956,0.594624134390793,27.3844096933956,1,6.05140426368131,9.31,2,12.78406,23.23082
"1608",64,"right","Kobe Bryant",1.78775534169416,4.16006680861017,"Dwight Powell",1.13755833685368,9.48246751498783,"right",2,32639,"2015-11-13",FALSE,22.39802,27.62136,1,0,4,0,3,"Deron Williams",7.92794010590378,1.2886750511281,79.2794010590378,0,12.569065398828,6.75,2,71.60198,22.37864
"1609",65,"left","Deron Williams",0.207557517378221,4.3072195354544,"Julius Randle",1.23930736881048,13.6983026664328,"left",3,30351,"2015-11-13",FALSE,29.94463,22.40775,1,0,2,1,3,"Jordan Clarkson",3.46464348533735,1.24881571554813,34.6464348533735,1,3.62091401617041,3.99,3,29.94463,22.40775
"1610",94,"left","Jordan Clarkson",2.63505897367903,2.23023230505255,"Charlie Villanueva",1.54194491299606,4.89748810600904,"left",2,24985,"2015-11-13",FALSE,7.77349,22.43402,1,1,2,1,3,"Raymond Felton",12.5875914609642,2.89361868851098,125.875914609642,0,6.64174064628395,20.55,2,7.77349,22.43402
"1611",88,"left","Wesley Matthews",0.257589189674796,4.40313031231191,"Lou Williams",0.360758757495118,4.8050344191275,"left",3,59364,"2015-11-13",TRUE,34.17271,3.62877,1,1,5,0,4,"Kobe Bryant",6.19760271199449,3.90942630893588,61.9760271199449,1,0.940534754807031,17.07,3,34.17271,3.62877
"1612",79,"left","Deron Williams",0.0870681337991149,6.1093946670108,"Roy Hibbert",0.274697637979843,8.78391699447348,"left",3,40252,"2015-11-13",TRUE,35.10787,28.28034,0,0,5,1,4,"Jordan Clarkson",7.92704795322827,1.44691190930893,79.2704795322828,0,13.1492733877197,18.27,3,35.10787,28.28034
"1613",118,"left","Raymond Felton",0.380909556052733,5.48758286789366,"Roy Hibbert",0.0219835176388086,11.8021654251243,"left",2,29752,"2015-11-13",FALSE,13.64558,17.30031,0,0,3,1,4,"Julius Randle",10.7632576365645,0.993550663881819,107.632576365645,0,2.24692417540068,14.96,2,13.64558,17.30031
"1614",56,"right","Gary Harris",0.993111629910578,1.88708530843203,"Dwight Howard",0.953671365256035,5.43926036628143,"right",3,48828,"2015-11-13",FALSE,33.72074,30.1936,1,0,2,0,1,"James Harden",7.42824197335722,1.66870891568901,74.2824197335722,0,14.4652319200213,14.57,3,60.27926,19.8064
"1615",45,"left","James Harden",0.245659063372625,16.1757915468517,"Jameer Nelson",0.371830134377805,19.0634038015906,"right",2,13354,"2015-11-13",FALSE,10.80472,42.60352,0,0,4,0,2,"Will Barton",9.236467933522,2.17832572066255,92.36467933522,1,12.8669205256151,14.48,2,10.80472,42.60352
"1616",83,"left","Ty Lawson",0,0,"Randy Foye",0.879143426607508,22.1310365720768,"left",3,1389,"2015-11-13",FALSE,39.98921,27.80084,1,0,1,1,2,"Emmanuel Mudiay",5.44169507027233,3.71585077041585,54.4169507027233,1,1.30623600470976,12.38,3,39.98921,27.80084
"1617",103,"right","Terrence Jones",0.274434138841924,2.93732864557237,"JJ Hickson",1.29519871496568,9.03495955998144,"right",2,48952,"2015-11-13",FALSE,6.44996,19.87013,1,0,5,1,3,"Kenneth Faried",5.01529915753998,4.80122841856123,50.1529915753998,1,7.54014164737652,23.18,2,87.55004,30.12987
"1618",130,"right","Brook Lopez",0.779017805549245,4.54647259225215,"Rajon Rondo",3.09657249642752,16.1315881546052,"right",2,68999,"2015-11-13",FALSE,8.20177,34.79218,1,0,3,1,1,"DeMarcus Cousins",3.8818749576914,0.901924055782968,38.8187495769139,0,1.42384097602227,12.69,2,85.79823,15.20782
"1619",9,"right","Brook Lopez",0.311366318202532,8.00247792186895,"Rajon Rondo",1.21180215763196,17.0135428797179,"right",3,61715,"2015-11-13",FALSE,9.04313,1.37532,0,0,4,1,1,"DeMarcus Cousins",2.24857751171598,1.67403364100008,22.4857751171598,0,2.43277382836969,11.69,3,84.95687,48.62468
"1620",114,"left","Caron Butler",0.280146076189232,3.83829352408072,"Thaddeus Young",1.31702855716124,24.6146762100419,"left",3,60651,"2015-11-13",FALSE,15.05033,3.49848,1,0,4,1,1,"Joe Johnson",8.96659887673419,2.23032511087509,89.665988767342,1,5.44406081202261,16.31,3,15.05033,3.49848
"1621",58,"left","DeMarcus Cousins",0.779157715210945,5.44462166477158,"Jarrett Jack",1.39120933159837,6.36038837688391,"left",2,53551,"2015-11-13",FALSE,15.10857,27.0066,0,0,3,0,1,"Brook Lopez",7.58612628950185,0.805801915609535,75.8612628950185,1,3.26611353522804,15.34,2,15.10857,27.0066
"1622",34,"right","Joe Johnson",0.333428643100282,11.5346604728228,"Kosta Koufos",0.492526867210439,26.0054690857327,"right",3,32953,"2015-11-13",FALSE,5.27211,1.93279,0,0,3,1,1,"Rajon Rondo",6.67700393884469,1.43341101077116,66.7700393884469,1,1.41857025293094,13.33,3,88.72789,48.06721
"1623",103,"left","DeMarcus Cousins",0.0439565539749049,4.44870908925275,"Thomas Robinson",0.428571717860853,15.4652666954049,"left",2,22753,"2015-11-13",TRUE,19.90861,23.20271,1,0,2,1,1,"Thaddeus Young",8.01386490153896,1.21625571694443,80.1386490153896,1,2.33851344340806,12.88,2,19.90861,23.20271
"1624",88,"right","Thomas Robinson",1.64044416461257,2.75033898312554,"DeMarcus Cousins",1.00552988551366,15.3497191891481,"right",2,18526,"2015-11-13",FALSE,10.1426,31.44829,1,0,4,1,1,"Kosta Koufos",8.32599858705404,1.87547740423606,83.2599858705404,0,2.50079038755746,17.51,2,83.8574,18.55171
"1625",86,"right","Bojan Bogdanovic",0.0693478471658294,9.55059686577233,"Rajon Rondo",0.0789407591246619,7.41772914744802,"right",3,12901,"2015-11-13",FALSE,31.21217,14.38384,0,0,4,1,1,"Omri Casspi",8.18413340870708,2.78265674333002,81.8413340870708,0,6.60258370355877,17.61,3,62.78783,35.61616
"1626",120,"right","Omri Casspi",2.5015809561127,13.9693498702445,"Andrea Bargnani",0.828596599059239,19.1011803778719,"right",3,7401,"2015-11-13",FALSE,43.50134,6.03075,0,0,5,1,1,"Bojan Bogdanovic",8.97632517080508,0.943609263254659,89.7632517080509,1,13.9803729429872,20,3,50.49866,43.96925
"1627",76,"right","Wayne Ellington",0.68184082698059,4.26037371097888,"Kosta Koufos",0.513271538792004,4.49805923218002,"right",3,65152,"2015-11-13",TRUE,24.01024,8.96289,1,1,3,0,2,"Marco Belinelli",10.6417397007388,2.19276759427442,106.417397007388,0,10.7370345795523,16.4,3,69.98976,41.03711
"1628",109,"left","Kosta Koufos",0.239194473458566,9.24496221000389,"Wayne Ellington",1.40560430088803,17.9699181784726,"left",3,58851,"2015-11-13",FALSE,20.10563,5.2215,0,0,5,0,2,"Joe Johnson",8.93347630814632,1.67239888184607,89.3347630814632,1,12.1533158541199,20.61,3,20.10563,5.2215
"1629",100,"left","Seth Curry",0.227364078135528,5.01944133753946,"Joe Johnson",0.691786721051087,12.2158863960541,"left",2,54654,"2015-11-13",FALSE,18.00494,22.94199,0,0,5,0,2,"Brook Lopez",5.40246489752238,1.53116988570831,54.0246489752239,1,5.56799136246619,8.44,2,18.00494,22.94199
"1630",83,"right","Shane Larkin",0.950742568900565,3.48366386475504,"Ben McLemore",2.11398265899378,19.6592376670307,"front",1,35152,"2015-11-13",TRUE,3.45047,21.74006,1,0,2,1,2,"Rajon Rondo",9.34230931632111,2.29581588645519,93.4230931632111,1,12.9313816933846,16.32,2,90.54953,28.25994
"1631",71,"right","Thaddeus Young",2.43659989837904,2.08030636325519,"Ben McLemore",2.35581150546099,11.3787216649499,"right",1,31952,"2015-11-13",FALSE,4.41280999999999,25.91982,2,0,4,0,2,"DeMarcus Cousins",3.51141756321767,1.97489695629924,35.1141756321767,1,1.5987039281867,5.62,2,89.58719,24.08018
"1632",81,"right","Joe Johnson",0.187603478151591,8.20282655104325,"Caron Butler",0.0311286277917513,8.81585539829801,"right",2,21353,"2015-11-13",FALSE,16.35884,8.73372,0,0,2,0,2,"Marco Belinelli",10.4005651863586,2.57437911213558,104.005651863586,1,9.62986041241055,16.25,2,77.64116,41.26628
"1633",104,"right","Jarrett Jack",0.118865076491799,5.34141725718933,"Quincy Acy",0.559937703043466,10.3831599620251,"right",3,18799,"2015-11-13",FALSE,29.2009,20.74676,0,0,3,0,2,"Rajon Rondo",5.13182613561951,0.716302034410063,51.3182613561951,1,3.08008633198815,6.69,3,64.7991,29.25324
"1634",117,"left","Ben McLemore",0.317144651629097,7.93485194032629,"Jarrett Jack",0.601568054571526,16.6302851417677,"left",3,16951,"2015-11-13",FALSE,5.66974,47.50962,0,0,2,1,2,"Joe Johnson",10.90469168904,0.577852953007943,109.0469168904,0,1.57387676217048,12.53,3,5.66974,47.50962
"1635",82,"left","Jarrett Jack",2.84710028973685,14.7150529891571,"Willie Cauley-Stein",0.603780902594613,15.806000848567,"left",3,13197,"2015-11-13",TRUE,40.60105,33.78645,0,0,4,0,2,"Rajon Rondo",8.13600275291614,1.40524588271946,81.3600275291615,1,14.0219372792243,20.04,3,40.60105,33.78645
"1636",100,"right","Rajon Rondo",2.06175495843884,4.14685037620119,"Rondae Hollis-Jefferson",1.77355895175004,8.89170005905507,"right",2,68252,"2015-11-13",TRUE,6.60909000000002,23.38084,2,0,4,0,3,"Thaddeus Young",4.42241032004489,2.35926589603632,44.2241032004489,0,0.948515946097181,5.53,2,87.39091,26.61916
"1637",84,"left","Brook Lopez",2.8622209843544,1.16049411204883,"Willie Cauley-Stein",1.75266410364888,13.1460093999814,"left",2,67052,"2015-11-13",TRUE,6.96551,24.35333,2,0,5,0,3,"DeMarcus Cousins",6.83645574461717,2.29678340297904,68.3645574461717,1,1.94795087848746,14.47,2,6.96551,24.35333
