"","made","closest_def_locleft","closest_def_locright","closest_teammate_locleft","closest_teammate_locright","court_zone","other_shot","quarter","shot_val","accel_changes","closest_defender_angle","closest_defender_dist","closest_teammate_angle","closest_teammate_dist","game_clock","num_close_def","num_close_team","num_poss","shooter_avg_vel","shooter_dist_to_ball","shooter_dist_traveled","shooter_team","shooter_vel_at_shot","shot_clock","x_loc","y_loc"
"3638","1","0","1","0","1","3","1","2","3",-0.110604053770212,-1.04983107321441,-0.394830057426753,0.109085879621127,-0.789201007036641,-0.533352242436364,0.395940124140395,-0.306274385338241,-1.15093312363336,-1.42743967130936,-0.400642101896005,-1.42743967130936,-0.998491374702377,-0.838799163422166,0.454522049459755,0.330303541405111,0.660631101073191
"486","1","1","0","1","0","3","0","1","3",0.220209220355306,-1.02170280264861,2.01071670648214,0.122854246023554,1.47869600633579,0.827388657782471,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.734804769845715,-0.54074834842191,-0.734804769845715,-0.998491374702377,1.73331331413706,0.938787013871488,-0.2379757184385,0.696184225606088
"2014","1","1","0","1","0","3","1","2","3",-0.698716541104465,-0.382214875682275,-0.475198612375816,-0.57255327594821,-1.21278601200969,1.38428308902265,0.395940124140395,-0.306274385338241,1.79710651032434,1.17910992008412,0.909346098428758,1.17910992008413,1.00123599090552,1.60756029737557,0.617072527024533,-0.584450967899218,-0.326679107795958
"5557","2","1","0","1","0","3","0","3","3",-1.32358605889711,-0.891084377032144,0.58743765195946,0.822538392091138,0.681268902757344,0.280992619169496,-0.966108858148045,-0.306274385338241,1.79710651032434,0.704029793169276,-0.77884452435977,0.70402979316928,-0.998491374702377,-1.02058200149104,-0.0703805343431719,-0.774279075709451,-0.64328786752651
"3463","2","1","0","1","0","2","0","2","2",-1.06628684568837,-0.769256848444681,-0.617965657473859,0.706406648516136,0.534704140542259,1.19771013172391,1.75798910642883,-0.306274385338241,1.79710651032434,-0.715448832695366,-0.447607935764614,-0.715448832695367,-0.998491374702377,-0.565102592518733,-1.05076310215574,-1.27374799410455,-0.274347923085676
"2482","2","1","0","1","0","2","0","4","2",-0.0738470233118207,0.12274304602261,-0.701299880131029,1.70848646669733,0.553451667617058,-1.18446575065575,0.395940124140395,-0.306274385338241,1.06009660183492,-0.939475641705692,0.232733084281639,-0.939475641705692,-0.998491374702377,-1.22093597422557,-1.16420978962282,-1.26280426296221,0.756237782189202
"2409","1","1","0","1","0","3","0","3","3",-0.0370899928534299,-0.32109193325517,-0.579749772932838,-0.989045223141029,-0.874023690455591,0.955874061966211,0.395940124140395,-0.306274385338241,0.323086693345488,0.326723315593045,-1.2891360239903,0.326723315593045,1.00123599090552,0.131024977984156,0.139580499177999,-0.35124646048542,0.045290715487167
"5074","2","1","0","1","0","3","1","2","3",0.330480311730478,-0.178974019082529,-0.81043426151352,-1.2439571298313,-0.778912873566981,-2.04602673341747,0.395940124140395,-0.306274385338241,-1.88794303212279,0.738967902805747,-0.505204092988467,0.738967902805743,1.00123599090552,-0.276868888919637,0.0362932165587134,-0.611307885997279,-1.59259219279995
"3039","2","0","1","0","1","3","0","3","3",0.477508433564042,-0.931021959005958,0.632371941339299,0.386393758116608,1.03478845556002,0.453176916522322,-0.966108858148045,-0.306274385338241,-1.88794303212279,0.848417881639146,0.278375000974415,0.84841788163915,-0.998491374702377,-0.244154760667578,0.982811101545282,0.261962072104388,1.3221257923179
"1417","2","0","1","0","1","3","0","3","3",0.661293585855996,-0.82953209114734,0.210977306664831,-1.33489927121917,1.34164671734294,-0.371186715712548,-0.966108858148045,-0.306274385338241,-1.15093312363336,0.460761163151014,-0.543005292357469,0.460761163151014,1.00123599090552,-0.903156373022302,0.141273733319299,0.492665818997933,1.18758983595901
"3364","2","0","1","0","1","2","0","1","2",2.05806074327485,-1.03840198805769,-0.694245278602115,-1.05911710321307,0.374507727560032,0.815398107827539,0.395940124140395,-0.306274385338241,0.323086693345488,-1.08330581838196,0.142722912286242,-1.08330581838196,-0.998491374702377,-0.669443600608486,-0.0432887880823757,1.06513613490643,-0.990899841293172
"3521","1","0","1","0","1","2","1","4","2",-0.0370899928534299,0.132630965397078,-1.18331559023481,1.90135456850053,-0.452869109438513,-0.918009084990588,3.12003808871727,-0.306274385338241,-1.15093312363336,1.04066743837856,-1.03543635744849,1.04066743837855,-0.998491374702377,-0.400536441842768,-0.090699344038769,1.25154046172962,0.184922300016678
"1929","1","0","1","0","1","2","1","3","2",0.146695159438524,0.446519555914257,-0.135963736671924,0.0175047268355502,0.887654963926639,0.190557226842741,-0.966108858148045,-0.306274385338241,-1.15093312363336,-0.204331217249868,-0.711083049842666,-0.204331217249868,-0.998491374702377,-0.485755401786381,-1.37755729142659,1.18542196337939,-1.61313171601068
"2714","1","0","1","0","1","2","0","4","2",-0.588445449729292,-0.23314828762544,-0.625251926825951,0.551744973774021,1.80022677247604,0.968450816585607,0.395940124140395,-0.306274385338241,-0.413923215143938,0.134574456792143,-0.74122159825797,0.134574456792146,-0.998491374702377,-0.756764224291729,0.00750823615661738,1.22027686527401,-1.39375066501205
"4311","1","1","0","1","0","3","0","1","3",-0.147361084228602,0.79810031581553,-0.209084622267022,-1.42868382643863,-1.52378180195248,-0.175127901116124,0.395940124140395,2.88160443119665,-0.413923215143938,1.34549791560798,0.214899857350687,1.34549791560798,1.00123599090552,-0.750150491181051,0.49007996642705,-0.568721338009033,0.454362550946657
"204","2","0","1","0","1","3","0","3","3",-0.257632175603775,-0.550567932393139,1.26775478426019,-1.4458469486179,0.519502359245989,-1.95719008108471,-0.966108858148045,-0.306274385338241,-1.15093312363336,0.0277662685144081,0.00910186068579445,0.0277662685144121,-0.998491374702377,-0.988084882772824,0.42235060077506,0.864147037680213,-1.79088375938624
"2928","2","1","0","1","0","2","0","1","2",-0.110604053770212,2.08826714003199,-0.200109235843749,0.644689221555881,-0.96492534767143,0.936582599372054,0.395940124140395,-0.306274385338241,1.06009660183492,1.00718739206064,0.250717779863741,1.00718739206064,1.00123599090552,1.11831180967049,0.661096614698326,-0.853640840062204,0.771980421585748
"679","2","1","0","1","0","2","0","1","2",0.146695159438524,2.24662722031897,5.12728838452253,2.37790069924845,6.54006738355487,-1.39246182387397,-0.966108858148045,-0.306274385338241,-0.413923215143938,1.45125467233326,1.81628190894853,1.45125467233331,-0.998491374702377,-0.336302050093829,1.80572289421697,-1.31807129949716,0.109270383981889
"5559","1","0","1","0","1","2","0","4","2",0.0731810985217426,-0.572863748013389,-0.948938534382665,0.80943916132884,0.906941452574111,1.4535618220956,0.395940124140395,-0.306274385338241,-0.413923215143938,1.24795503488197,-0.585675551884505,1.24795503488197,1.00123599090552,0.748335857644635,0.508705541981348,1.21825871914174,0.59506350447933
"5339","1","0","1","0","1","3","0","2","3",-0.625202480187683,-0.988267360806689,1.02803557369034,-0.824893747309309,0.0976248742729166,0.0378242660834716,-0.966108858148045,-0.306274385338241,-1.88794303212279,-1.03629839802612,-0.639895476411789,-1.03629839802612,1.00123599090552,-0.497837330242397,0.176831650286594,0.454002353390669,1.05229853165344
"1265","1","1","0","1","0","2","1","1","2",-0.0738470233118207,-0.134550380403719,-0.729944485802409,-0.231643690709801,0.0391827669457522,-0.731169671026178,0.395940124140395,-0.306274385338241,0.323086693345488,-2.01836992401624,-0.399171139034342,-2.01836992401624,-0.998491374702377,-0.953242926792326,1.80572289421697,-1.24116808735547,0.988665135026413
"3535","2","0","1","0","0","3","0","2","3",-2.31602588127366,-0.606409139802987,0.0190480107909365,-1.15001249874765,-0.149021928159916,-1.16847835071584,-0.966108858148045,-0.306274385338241,1.79710651032434,-1.12416078216606,-0.441534271731609,-1.12416078216606,-0.998491374702377,-1.11117601419012,-0.476756728255115,1.25360376093684,1.93242232077235
"2539","1","1","0","1","0","2","1","3","2",1.39643419502381,1.53152867973556,-0.757191541400556,0.475949842009099,0.363387187584835,-0.417070553540088,1.75798910642883,-0.306274385338241,1.06009660183492,-1.18125347800862,-0.763333229705953,-1.18125347800863,-0.998491374702377,0.871804890506496,-1.55534687626307,-1.12034892908426,0.0191582226487908
"5376","1","1","0","1","0","2","1","4","2",-0.0370899928534299,0.00242989299071924,-0.695042377817293,-0.630680292239947,-0.411454868257586,0.712652417547054,0.395940124140395,-0.306274385338241,0.323086693345488,0.860434035693392,-0.182772288887785,0.860434035693392,1.00123599090552,1.38295259890501,1.06747280861027,-1.04192098267273,1.19080133779073
"891","1","0","1","0","1","2","1","2","2",1.80076153006611,1.17519010778274,-1.19920407919355,0.429669657743381,-0.827351889736388,-0.646276577345258,1.75798910642883,-0.306274385338241,0.323086693345488,-1.27257456119964,-0.306308094854393,-1.27257456119963,1.00123599090552,-1.00662200552873,-1.49777691545887,1.3550371990322,-0.164084945687443
"3467","2","0","1","0","1","1","1","2","2",1.76400449960772,0.904788015008237,-0.645519164885525,1.03026741421136,-0.818702834461129,-1.48811976684776,1.75798910642883,-0.306274385338241,1.06009660183492,-0.403572129526487,-0.433498859111643,-0.403572129526487,-0.998491374702377,-0.4450454817177,0.678028956111324,1.40893033874332,-0.0630771023999074
"2319","2","0","1","0","1","3","0","4","3",-2.09548369852332,-0.638079521224011,0.423176970445722,-0.263561884757413,-1.01950676474071,1.27754054875719,-0.966108858148045,-0.306274385338241,-1.15093312363336,-1.58017894926181,-0.795672336312817,-1.58017894926181,-0.998491374702377,0.259869842498306,-0.449664981994319,0.766582367397421,1.30253766803776
"2773","2","1","0","1","0","3","0","4","3",-0.588445449729292,0.965427093512033,-0.932760175023418,-0.315405035127094,-0.744045990659995,0.750062933406442,0.395940124140395,-0.306274385338241,0.323086693345488,0.262159973524967,2.69804780093097,0.262159973524967,-0.998491374702377,-1.03560437286547,0.542570224807343,-0.881814068453734,-1.65090929781127
"4475","1","1","0","0","0","3","0","1","3",-1.72791339393941,-0.67229940972544,2.02691870024508,-1.43238373533809,1.3659655488722,-0.060071912881908,-0.966108858148045,-0.306274385338241,-0.413923215143938,-0.563855064296009,-1.18980177902876,-0.56385506429601,-0.998491374702377,-1.14506948685388,-0.15334900726686,-1.2271091212382,-1.89453447178159
"4192","2","1","0","1","0","3","0","1","3",-1.61764230256424,-0.979429558198629,1.45457249860988,-0.196356626261319,0.851696679484601,0.00398426954399633,-0.966108858148045,-0.306274385338241,-1.15093312363336,-0.117496592121126,-0.539278452283395,-0.117496592121126,-0.998491374702377,-0.93782784711806,0.159899308873596,-0.720742579851152,1.37032378096041
"1880","1","0","1","0","1","3","1","1","3",-1.13980090660515,-0.819242090530825,0.0731729714025493,-1.47464929225657,-1.21719113173536,0.121171911103533,-0.966108858148045,-0.306274385338241,0.323086693345488,0.439106557157799,-0.426750114029411,0.439106557157799,-0.998491374702377,-0.906171532292684,0.959105823567085,0.562888339225116,0.437685486730682
"4963","1","0","1","0","1","2","1","1","2",0.40399437264726,-1.08449577729838,-1.24612919714251,1.93836566688772,1.75590041417901,0.691389175626974,0.395940124140395,-0.306274385338241,-0.413923215143938,-0.898642795007535,0.170931255172189,-0.898642795007536,1.00123599090552,-0.900105518858812,0.335995659568772,1.31062358748971,-0.221247811139788
"5165","2","1","0","1","0","2","0","4","2",0.955349829523122,0.970866021313925,-1.01852162210328,-0.493709010664218,-1.7035740267601,0.179845668883001,3.12003808871727,2.88160443119665,-1.15093312363336,-1.40775657826158,1.00300299541724,-1.40775657826158,-0.998491374702377,-0.26858940369855,1.77524467967357,-1.30849034050801,-0.0212673204929565
"2913","2","1","0","1","0","2","0","1","2",1.8375185605245,0.413137202360161,-0.818961162371253,0.131176001832172,-1.28757583278958,1.44812610611603,1.75798910642883,2.88160443119665,0.323086693345488,-0.51127722182049,0.287837548274245,-0.51127722182049,-0.998491374702377,-0.499367239861572,1.75323263583667,-1.33139472856751,-0.222217032887098
"4925","1","1","0","1","0","2","0","3","2",-0.625202480187683,-0.00425417833053975,-0.88035471189952,1.29667505233078,1.09041027988922,-0.550778508370865,0.395940124140395,-0.306274385338241,-0.413923215143938,-0.97016852990847,-0.213462247782687,-0.970168529908471,-0.998491374702377,-1.03816501448189,0.168365479580095,-1.14778825640986,0.981531764810877
"4378","2","0","1","0","1","3","0","4","3",-2.05872666806493,-0.892115375994237,0.918997711676132,-0.148489031336076,-1.02878293958828,-1.53624184066689,-0.966108858148045,-0.306274385338241,-0.413923215143938,0.302326597246994,-0.0677388443851592,0.30232659724699,1.00123599090552,-1.09304579612663,-0.161815177973359,1.30673878706357,1.98423579509221
"267","1","1","0","1","0","2","0","3","2",1.35967716456542,-0.862815556492124,-0.826143743201971,1.55908110562722,-0.694183766057678,1.54937963906879,0.395940124140395,-0.306274385338241,1.06009660183492,1.17612517159773,-0.514307503080879,1.17612517159774,-0.998491374702377,1.40097845906843,1.41289257343542,-1.16898697070355,0.368647533109893
"3023","2","0","1","0","1","3","0","3","3",-0.91925872385481,-0.695687813016984,-0.398650692500723,-1.00739233905916,-0.866855919024474,-1.01382690196378,0.395940124140395,-0.306274385338241,-1.15093312363336,-1.21910917135169,-0.381005403513105,-1.21910917135169,1.00123599090552,-0.967109176490891,-0.422573235733523,1.27081133604094,1.9190373854161
"5162","1","0","1","0","1","2","1","2","2",2.02130371281646,0.213452860387268,-0.67424659343495,-0.506873423531435,0.773023791295885,-1.00316863533717,0.395940124140395,-0.306274385338241,0.323086693345488,-1.19392843700962,-0.524318923938251,-1.19392843700962,-0.998491374702377,-0.0329250280546625,-0.520780815928909,1.30657518896595,0.570819381507648
"3723","1","1","0","1","0","3","0","4","3",-2.20575478989849,-0.965559669970821,-0.466154628836392,-0.24970146431362,1.38695629923794,-0.161751776499733,0.395940124140395,-0.306274385338241,1.06009660183492,-0.129361021673054,0.597907327311149,-0.129361021673059,-0.998491374702377,-1.00731667511117,-0.0348226173758767,-0.992915826922377,-1.87241465882174
"2241","2","1","0","1","0","3","1","2","3",-0.588445449729292,-0.482762804612267,0.506248762828021,-0.0314909038816297,0.558946197480571,-0.83807208529104,-0.966108858148045,-0.306274385338241,1.06009660183492,0.021768195608322,0.174319214880429,0.0217681956083219,1.00123599090552,2.26281331243885,1.13520217426226,-0.323216216831212,-1.77699554163406
"2307","1","1","0","1","0","3","1","3","3",-0.404660297437338,-0.796308534170923,0.372145217676025,-0.510131994522295,-0.511680713174166,1.39030500966669,-0.966108858148045,-0.306274385338241,1.06009660183492,0.231016866667386,-0.327454033315079,0.231016866667386,-0.998491374702377,0.67440391787263,1.04207429649077,-0.200016379043403,-0.975296389608149
"2394","2","0","1","0","1","2","0","4","2",1.24940607319025,-0.774130491051683,-0.649047238531045,0.837266040180096,0.618729603133083,-0.166547996481706,0.395940124140395,-0.306274385338241,-1.15093312363336,-0.999726717692726,-0.777602233659502,-0.999726717692727,-0.998491374702377,-1.09019772681572,-1.50793632030667,1.21905773225053,0.525764149546657
"4517","2","0","1","0","1","3","0","1","3",0.0364240680633517,-0.181609781342932,-0.529871092425631,-1.27793530307212,-0.440697737725671,0.807404407857584,0.395940124140395,-0.306274385338241,0.323086693345488,1.819801849334,-0.350118189016738,1.819801849334,1.00123599090552,-0.445060538188538,-0.287114504429542,0.916713069623417,1.26893232276063
"4230","2","1","0","1","0","2","0","2","2",-1.43385715027228,-0.815041322209334,-0.089814060212127,0.105802778324018,1.18379644933713,-1.73938840257001,-0.966108858148045,-0.306274385338241,-1.88794303212279,-1.58452888723531,0.00516467438840736,-1.58452888723531,-0.998491374702377,-0.791265313412132,-0.740901254297878,-0.893874520210447,-0.759280456147239
"1178","1","0","1","0","1","1","1","1","2",0.109938128980133,-0.668062147040205,-0.886349010194636,0.0194712870793132,-1.33914204804515,-0.107927530035371,3.12003808871727,2.88160443119665,0.323086693345488,0.817565637889129,-0.17141431353748,0.817565637889128,-0.998491374702377,-0.106876495176719,1.80572289421697,1.38187644853572,-0.1104739129956
"1487","2","1","0","1","0","3","1","3","3",-0.551688419270901,-1.03700683804044,0.500926247877047,-0.510098978420202,2.53363159994105,-2.08636827259918,-0.966108858148045,-0.306274385338241,-1.88794303212279,-1.39410289733986,-0.80318313666161,-1.39410289733986,-0.998491374702377,-0.778923770153023,-0.0399023197997762,-0.326403762165285,0.339304387145357
"5492","2","0","1","0","1","2","0","3","2",0.0364240680633517,0.487004343501158,-0.872879077690656,0.392655703528705,-0.943222496332679,1.46944263936924,1.75798910642883,-0.306274385338241,1.79710651032434,-0.758189690340342,-0.407296370441213,-0.758189690340342,1.00123599090552,-1.12944302528884,-1.21162034557921,1.28150836125207,-0.293117046502282
"1870","1","0","1","0","1","3","0","4","3",0.551022494480823,-0.469199440177315,-0.235390872711933,-0.929196136384597,0.203155854066776,0.845347837048303,0.395940124140395,-0.306274385338241,1.79710651032434,-0.325153063754944,2.7886792513716,-0.325153063754944,-0.998491374702377,-1.28874518733892,-0.273568631299144,1.01543863200694,-1.77129478640054
"5149","1","0","1","0","1","3","0","2","3",0.661293585855996,-0.603459060496116,0.182989834929649,-0.522364110753181,-0.731000604167944,0.590188934007347,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.825833294306235,-0.591395058589671,-0.825833294306235,-0.998491374702377,-1.24561969465451,-0.314206250690338,0.520897615508411,-0.00207554170843489
"878","1","1","0","1","0","3","1","1","3",0.0731810985217426,2.16915548487146,1.97515412068688,-1.35197031472629,0.473559358393513,0.308970569064338,-0.966108858148045,-0.306274385338241,2.53411641881377,0.117103974960989,-0.284119195722776,0.117103974960989,-0.998491374702377,2.03725344549603,1.44337078797882,-0.104583391972629,0.136705639851895
"3727","1","1","0","1","0","3","0","1","3",0.84507873814795,-0.217795951934872,-0.076076987674592,0.876276907854132,-0.801027940540713,1.54937963906879,-0.966108858148045,-0.306274385338241,1.06009660183492,-0.064120104069812,-0.280338133728145,-0.0641201040698126,-0.998491374702377,-0.119355090172859,1.08101868174067,-1.05453734076517,1.70536133317878
"3762","2","0","1","0","1","3","0","2","3",-1.10304387614676,-1.06708990389682,0.241923229336701,-0.963236112451366,2.98257537199101,1.30631786864903,-0.966108858148045,-0.306274385338241,1.79710651032434,-1.36729123310506,0.148722786424558,-1.36729123310506,1.00123599090552,-0.713463209790191,0.742371853480715,0.117049494800152,0.308885931238753
"5357","1","0","1","0","1","3","0","1","3",1.24940607319025,-0.378012471606119,0.919527478046271,-0.977301613410559,-0.411599266573428,1.5121289972088,-0.966108858148045,-0.306274385338241,-1.15093312363336,-0.543755821663181,-0.412295730434418,-0.543755821663181,-0.998491374702377,-0.625910246314771,-0.651159844808991,0.699051690268514,1.17098321430436
"3079","1","0","1","0","1","3","0","4","3",-0.220875145145384,-0.792151274537576,0.556890210315876,0.743139089666857,0.604048792289334,0.281152493168895,-0.966108858148045,-0.306274385338241,0.323086693345488,0.66917860456173,2.0768949481218,0.66917860456173,-0.998491374702377,-1.1177615441005,0.407111493503362,1.29193479520973,1.96492350011844
"2953","1","0","1","0","1","2","0","1","2",0.661293585855996,-0.155521568370855,0.350893230448457,-0.360793080797656,-1.10028445883995,0.931146883392484,-0.966108858148045,-0.306274385338241,0.323086693345488,-1.19092504813067,-1.24180072600909,-1.19092504813066,-0.998491374702377,-0.920221534391622,-1.06769544356873,1.12109846335627,-1.39660231568714
"3222","1","1","0","1","0","3","0","1","3",-0.91925872385481,1.55433399762671,0.970638953481413,0.899269114686311,-0.0857422027492262,0.425039092628081,-0.966108858148045,-0.306274385338241,-1.88794303212279,-0.879285057308316,-0.746922234969158,-0.879285057308316,1.00123599090552,1.98655356105511,0.000735299591418164,-0.815203467025854,1.16628223421823
"4883","2","1","0","1","0","2","0","3","2",1.32292013410703,1.62997928287456,-0.772888867789587,-0.0260649783389215,-0.831438147058678,0.150428852993568,0.395940124140395,-0.306274385338241,-1.15093312363336,1.30626450418884,0.157223136801799,1.30626450418884,1.00123599090552,0.424955942595184,0.513785244405247,-0.932213407192028,-0.0175635694375613
"453","2","0","1","0","1","3","1","4","3",0.330480311730478,2.20656959786744,1.37306438867409,-1.17401493460541,0.463008412861303,0.163538520944294,-0.966108858148045,-0.306274385338241,-1.15093312363336,0.614394938547608,0.073072068856202,0.614394938547608,-0.998491374702377,2.31132532862734,1.27574060799014,0.23057904903751,-1.13591137035526
"42","1","1","0","1","0","3","1","3","3",0.624536555397605,1.45026757362968,1.90857106456632,2.24874601191708,0.350020955912489,-0.0507992209167604,-0.966108858148045,-0.306274385338241,0.323086693345488,1.54678818706688,0.452878778075924,1.54678818706688,1.00123599090552,2.15171092626466,1.30960529081614,-0.705564602746149,1.0644952792284
"236","2","0","1","0","1","1","0","4","2",0.183452189896915,0.894198639910415,-0.806877777217885,-0.0434205030058123,-0.449105405085346,-1.24836205908225,0.395940124140395,-0.306274385338241,-0.413923215143938,0.750173949783902,0.0286734041197378,0.750173949783902,-0.998491374702377,-0.349910651545022,-0.354843870081532,1.45128425023674,0.343340830779514
"5032","1","0","1","0","1","2","0","4","2",1.0288638904399,-0.392794457795658,-0.220636990010993,-0.327135625729775,1.18855751421885,-1.14177939281619,0.395940124140395,-0.306274385338241,0.323086693345488,1.07222197230983,-1.05478907766115,1.07222197230983,-0.998491374702377,0.806187737737023,-0.906838200145256,1.30090978684529,-1.79649709794728
"4922","1","1","0","1","0","2","1","3","2",-0.147361084228602,0.389286850520707,-0.456980568540849,0.0603308899529662,-0.825637522452897,1.1823622277816,0.395940124140395,-0.306274385338241,1.06009660183492,0.671153200141234,-1.23280638046033,0.671153200141238,-0.998491374702377,-1.21681907154942,0.322449786438373,-1.19343114405788,-1.72345325409242
"58","2","0","1","0","1","2","1","2","2",2.46238807831715,1.52155732114578,-0.299726604809951,2.05071379354232,-1.71850971247423,-1.33368148342824,1.75798910642883,2.88160443119665,-0.413923215143938,-0.164574270826804,0.234801061360146,-0.164574270826809,1.00123599090552,-0.307331481459048,1.80572289421697,1.32924432296107,0.192421462327739
"4299","2","0","1","0","1","3","0","3","3",0.293723281272087,0.722376957760684,-0.393047791480736,-0.0771504450995422,-1.34206673568984,-0.566286286312577,0.395940124140395,2.88160443119665,0.323086693345488,0.931850885836784,-0.0485889371082189,0.931850885836784,1.00123599090552,1.84805623375447,1.20970447647945,0.712343708504127,-0.223591087185605
"1508","2","1","0","1","0","3","0","3","3",-1.98521260714814,0.427601781277112,-0.187509804545645,-0.0647360980664168,-1.6100076152705,-1.11508043491654,0.395940124140395,2.88160443119665,-0.413923215143938,0.0111025905556479,-0.175673984484717,0.0111025905556437,-0.998491374702377,1.06095177590144,0.539183756524743,-0.553293710207059,-0.398302218546613
"3996","1","1","0","1","0","2","0","3","2",-0.956015754313201,-1.05031846708688,0.382904718689685,0.813526678527792,-0.643877779385813,0.47300129244781,-0.966108858148045,-0.306274385338241,-0.413923215143938,-0.556662391882807,-0.360438897142119,-0.556662391882803,-0.998491374702377,1.06182396217325,-0.126257261006064,-0.784365225624058,-0.341814074012929
"3290","2","1","0","1","0","2","0","2","2",1.76400449960772,0.740815085828341,-0.843389001001882,1.20731201631536,-0.826923293477715,1.33083188189022,0.395940124140395,-0.306274385338241,0.323086693345488,-0.955811038490362,1.21989697469057,-0.955811038490358,1.00123599090552,-0.0285781488518035,-1.00335254619934,-0.870451526181477,0.486592993219729
"3646","2","1","0","1","0","3","0","1","3",1.91103262144128,-0.560350784395353,0.120794135545632,-1.31762768036075,0.88072658284074,0.611505467260559,-0.966108858148045,-0.306274385338241,-1.15093312363336,-0.687799122963812,0.112496024670333,-0.687799122963816,1.00123599090552,-0.593357503399705,-0.888212624590958,-0.992343560776895,1.78305353737516
"4996","2","1","0","1","0","3","1","1","3",0.183452189896915,-0.924020667447154,0.765313870695771,-0.844585002295757,-0.926639731967655,-1.0511308351569,-0.966108858148045,-0.306274385338241,2.53411641881377,-0.409533820690368,-0.86113742733936,-0.409533820690372,1.00123599090552,-0.634944247135679,1.62116037281529,-0.4576395385083,0.0208157446036915
"1797","1","0","1","0","1","2","1","4","2",-0.514931388812511,-0.159059766020275,-0.662943004914716,-1.08583782402111,-0.344931450575073,-0.449045353419907,0.395940124140395,-0.306274385338241,-1.15093312363336,0.751810136390419,-0.524903519393307,0.751810136390414,1.00123599090552,-0.554858990743467,-0.210918968071052,1.11239798932853,1.20635895937562
"2512","1","1","0","1","0","3","0","3","3",-1.10304387614676,-0.789756791273953,-0.334691102267874,-0.0622098991162653,0.422612840041696,1.49603501460262,0.395940124140395,-0.306274385338241,-0.413923215143938,-1.39921054580113,1.86224169410006,-1.39921054580113,1.00123599090552,-1.06276287819743,-0.266795694733945,-0.774779685888175,-1.39012584357355
"902","1","0","1","0","1","3","1","4","3",-2.72035321631596,-0.981425241720191,0.363851449890253,-1.43867482929334,0.556793878304216,0.179739086216735,-0.966108858148045,-0.306274385338241,-1.15093312363336,-0.955253242306549,-1.20264448983695,-0.95525324230655,-0.998491374702377,-1.19594565407061,-0.392095021190127,0.548873871790403,-0.186648631654156
"2670","1","0","1","0","1","1","1","1","2",0.440751403105651,1.8715009688962,-0.538153688124423,1.0148582980575,-0.33459945025119,0.414220952002075,0.395940124140395,-0.306274385338241,0.323086693345488,1.51124768808777,-0.0567420530454729,1.51124768808777,-0.998491374702377,1.63568121857636,0.828726794687003,1.42928259647991,-0.0369344250948345
"1290","2","1","0","1","0","3","0","1","3",-0.404660297437338,-0.482141685340857,0.580208242650107,-0.442525354091622,0.648784760467039,1.03298662100971,-0.966108858148045,-0.306274385338241,-0.413923215143938,-0.301243606043097,-0.597474711896283,-0.301243606043097,-0.998491374702377,-0.370397539015938,0.48838673228575,-0.605251157227108,0.242723392048688
"311","2","0","1","0","1","3","1","1","3",-0.331146236520556,0.124347140192084,-0.665604339022093,1.47485117292255,-1.65511440865124,-0.685872037863101,0.395940124140395,2.88160443119665,-0.413923215143938,0.554933497898414,1.0408486304173,0.554933497898414,1.00123599090552,-0.198963229381045,1.00990284780608,0.574859793616723,0.0729576679745246
"3755","1","1","0","1","0","2","0","1","2",-0.220875145145384,-0.273473971733134,-0.913545096464684,-1.37964826850746,-0.72436073140401,-0.209181062988131,1.75798910642883,-0.306274385338241,1.06009660183492,-0.0825537691779991,0.174259863255804,-0.0825537691779995,-0.998491374702377,0.553111594358927,-1.11849246780773,-0.98208726884076,-0.0287291397594631
"631","1","1","0","1","0","2","1","3","2",0.146695159438524,0.315329201018599,-0.69511853288103,1.72895866878409,-1.27416750183559,-0.0172789723760834,1.75798910642883,2.88160443119665,2.53411641881377,0.723940121167929,0.530190088713266,0.723940121167928,-0.998491374702377,0.414380830330855,0.579821375915938,-1.2872991517268,-0.357999737710785
"2688","1","0","1","0","1","2","1","4","2",0.109938128980133,-0.53379696606043,-0.594981827348607,1.28769221125183,-0.771655531889854,0.142595027023012,1.75798910642883,-0.306274385338241,-1.15093312363336,0.881013841498853,-1.16842181400424,0.881013841498853,1.00123599090552,-0.24662842408209,-0.415800299168324,1.13151050068134,0.083294052966197
"3918","1","0","1","0","1","2","0","1","2",-0.91925872385481,1.33771742952666,-0.700412343999204,1.22651149988475,-0.306118423438848,1.01108388309203,0.395940124140395,-0.306274385338241,-0.413923215143938,-0.253144899913465,-1.01190897899145,-0.253144899913466,1.00123599090552,-0.557802408418247,0.545956693089942,1.16312845061641,1.33729725287387
"3223","1","0","1","0","1","2","0","1","2",0.183452189896915,-1.06244447335745,-0.719780401899347,1.01983481508163,-0.012624667098035,-0.608972644152136,1.75798910642883,-0.306274385338241,0.323086693345488,-0.834195257232728,-1.38967319140694,-0.834195257232728,-0.998491374702377,-0.129513399102549,-0.595283118146099,1.21628441729964,0.329568036983237
"1458","1","0","1","0","1","3","0","3","3",0.220209220355306,-0.508651041405885,0.585889770863901,0.0629885369266917,0.29650557604812,1.2578760468311,-0.966108858148045,-0.306274385338241,2.53411641881377,-0.523570197721111,-0.406754837469167,-0.523570197721107,-0.998491374702377,-1.23573582652572,-0.0568346612127738,0.603372651658916,0.669595977883031
